year,estimate,se
2004,0.00919696108582807,0.060122096866959004
2005,0.006057796031415652,0.052622585503558215
2006,0.051998357123602124,0.05310693729928187
2007,0.01956021832747043,0.053381653777608964
2008,0.054289684699420665,0.05298484037698699
2009,0.006082517414869632,0.04805080509567163
2010,0.04127815665403837,0.05087275668548182
2011,0.02429044898233083,0.05462847052512903
2012,0.06552714506336167,0.04663958811442268
2013,0.0356622660556533,0.05303356020563471
2014,0.016118075136130918,0.04693250539071175
2015,-0.036930149176045715,0.05187834156722434
2016,0.08810641528303073,0.05770364523324802
2017,0.015620762223211784,0.06093817169623747
2018,0.05988458528438214,0.053112029033255674
2019,0.031825720560452894,0.05308712289884395
2020,0.05332262635470074,0.05391152562402364
2021,-0.03754540449378822,0.04728088209675523
2022,0.08064148941040056,0.05547801825277998
2023,0.13017667086440277,0.055423832831278344
2024,0.14073889705599338,0.05209172279203304
