cohort,estimate,se,states
2014,-0.18524025037929057,0.2104409332947299,44
2018,-0.23240149371650576,0.10930105097089905,36
2020,-0.16886335572058536,0.11610837811481513,53
2021,-0.05324429237855227,0.15223295169267795,"11, 25"
2022,0.04358293605032282,0.1549056019877389,9
2024,0.04796972100079344,0.32296376164142326,"41, 8"
