e,estimate,se
-6,-0.005287165393243038,0.037459296425799087
-5,-0.03974162491831454,0.03849524513784356
-4,0.025030271927732894,0.038050125416442565
-3,0.02324864710221493,0.03944113501760667
-2,0.04570344693769527,0.038925992150001934
-1,-0.022005779377052975,0.039391176152764336
0,-0.02869146148716038,0.03754570208284225
1,0.0022677113944868147,0.03973998155614772
2,-0.011880014696231357,0.03992127884451875
3,0.02303331195746835,0.03937381875869807
4,-0.019500709728498374,0.045496116687154746
5,0.00020423827687778625,0.04477572728079916
6,-0.008470178439731834,0.049628642271678715
