cohort,estimate,se,states
2005,0.004955883492188768,0.04078145502829674,6
2010,0.030835827295993122,0.08048826108153012,34
2014,0.0794565739944846,0.09009995085798062,44
2018,-0.009239717370400233,0.06452181134673265,36
2020,-0.03127728033803872,0.0877868314726154,53
2021,0.10328256039857317,0.09539838025079164,"11, 25"
2022,-0.08353933059210464,0.14718810182460657,9
2024,0.06834099283497519,0.0944875337465642,"41, 8"
