cohort,estimate,se,states
2004,-0.022417599097513213,0.06477103994364805,6
2009,0.07378498005202128,0.11649571083618716,34
2014,-0.3730685165567659,0.22669284611293913,44
2018,0.25167881508144985,0.0877977565058662,36
2020,0.006791054638681193,0.17566096199204628,"11, 53"
2021,0.13702172613150967,0.24012905561805298,25
2022,-0.4173096959185288,0.3133974752564437,9
2023,0.25109923540160783,0.26655296138359474,41
2024,0.01071580357381613,0.03135049228505185,8
