cohort,estimate,se,states
2004,-0.007923012180670356,0.00760257781012,6
2009,-0.014852672087220105,0.018916895463514175,34
2014,-0.015210744518653563,0.02165388142019527,44
2018,-0.0018791698353644631,0.015884234413636292,36
2020,-0.011816740163306881,0.018884474752694357,"11, 53"
2021,-0.0032293690404275894,0.021577203032451104,25
2022,-0.009381285926732591,0.036603277851886086,9
2023,-0.0074571303422845195,0.024930375947296142,41
2024,-0.025753408130640615,0.029548456945430717,8
