e,estimate,se
-10,0.011074032590352275,0.028736972370911277
-9,-0.0441030054371222,0.028527781195840016
-8,0.01164415476934977,0.02915539988257273
-7,0.022352046777520278,0.030345059302552064
-6,-0.0036703041564782523,0.026994380215252346
-5,0.01768822899310784,0.02937820485055262
-4,0.02214298655636524,0.029835509121211905
-3,-0.002885940256625349,0.025880410686058456
-2,0.005600880893960091,0.026104210419208875
-1,-0.017004188152480598,0.027878978193676986
0,0.013515037842769943,0.027959667518065542
1,0.015888297256952365,0.028392643101552786
2,-0.0308478283248559,0.027891856151574253
3,-0.03617376900085245,0.032631195275570735
4,-0.004505940288448234,0.0355085010439486
5,-0.010570390920580902,0.03375285784388991
6,-0.03078121883191331,0.03426045638811371
7,0.033834175856810735,0.04103155936083529
8,0.05079904889949136,0.04290666676885792
9,-0.016203149494784172,0.04461019364233853
10,0.04740224259787884,0.040813694293269115
