cohort,estimate,se,states
2004,-0.041646598358025956,0.05691959967980683,6
2009,0.09125948275879718,0.070754359556793,34
2014,0.013733255736671864,0.2251906393807173,44
2018,0.0329433938821231,0.050733712610687536,36
2020,0.03674550147362563,0.07910304558462791,"11, 53"
2021,-0.13564469178984986,0.08734646941506748,25
2022,-0.1188908654210596,0.11496486821849879,9
2023,-0.14312314704083529,0.14636605217250062,41
2024,0.33538304540671626,0.23624477943934288,8
