event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.002503826557902461,-0.008071348635102504,0.004636923282210439
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,0.028948246232978148,0.03213928250795145,0.004045146308703582
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.030852816509028453,-0.005502348399856416,0.004340770520512061
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.024322451850852318,-0.029826335089901845,0.038977887747331415
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,0.023706424243210372,0.0008811936502833295,0.018059073622941905
12,California,2014-07,8.0,11.0,0.375,3,-0.003355887081345321,-0.0042814515583345925,0.2107969307660066
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.0018359484089867835,0.01098198628328495,0.026103411329282167
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.005274578018823861,-0.0364698795772585,0.022499713652966432
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,-0.0005228159301344792,0.051519833377281554,0.0052417023496912464
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.048370297512869254,0.005659396754998436,0.003992714577512948
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.023677047207058127,-0.0032129853292808264,0.002372959392966237
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,,,0.0
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,-0.0012737921010521902,0.0021182284415014463,0.007986162435988198
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,-0.023855864556064726,-0.0857381577776476,0.005574801572869024
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.00031718925624130145,-0.020543910453824588,0.073675484127164
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.01796974777911516,0.044493972236067214,0.006623983470806103
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.014755679105525,0.011923605434400852,0.03140966797612937
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.03013448857154996,-0.02270413340052546,0.03961364807372866
43,Michigan,2014-09,7.4,9.25,0.25,1,0.023202549837137737,0.012721760538043636,0.05108114224420058
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-0.050745256400945515,0.04064190756553471,0.04961871929154006
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,-0.020145363484618067,-0.00017341293825468007,0.02960039564633787
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,-0.04075186978214074,-0.0022407178864484734,0.035250661668393586
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,,,0.0
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,0.02531868528887765,0.060446693333156276,0.010521564221966784
53,Nebraska,2023-01,9.0,13.5,0.5,3,-0.014854037823465338,,0.0112567396669823
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.030448910592416462,-0.024476049077773232,0.006927448806708288
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,0.0028148909899242125,-0.01942743119520629,0.05242041379700974
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.0018287347508248637,0.051687121474008724,0.04669016517924721
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.04463450606549929,-0.0006517998343875675,0.009991483816269341
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.0008959394995677883,0.004801636962773026,0.1049421412784061
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,,,0.0
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,-0.004821549081856336,-0.00020348634733291515,0.02174920788258284
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-0.02147766712158017,-0.013101851647857432,0.006057581402035043
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,0.021385958172427805,0.03514030200174123,0.004799159123668656
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,,,0.0
76,Vermont,2018-01,10.0,11.75,0.175,2,0.003193337456880274,-0.03385973774183437,0.0032495357770907832
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,,,0.0
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.007583443372681946,-0.022412588526047494,0.040857249171592815
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.005066000811446841,0.037756333727596236,0.00903540981915762
