cohort,estimate,se,states
2004,-0.03650404392294097,0.6842994816328382,6
2009,0.16556948387739734,1.160336969412568,34
2014,-1.0940235610297868,1.3950751378344055,44
2018,1.0040034131947289,0.8855995101630698,36
2020,-0.9077506022067304,1.1260725413536277,"11, 53"
2021,-2.3086755241064356,1.1840211015964721,25
2022,-3.840961151553286,1.964722404428924,9
2023,-1.3856156873527308,1.8066380020183732,41
2024,1.5873441082120152,1.8793549160543588,8
