e,estimate,se
-6,-0.031682647116294996,0.10048344520818242
-5,0.05501441854769917,0.0914629242036351
-4,-0.03164378394965849,0.08441419839408869
-3,-0.005389417387519491,0.06334297156205006
-2,0.026188436749997747,0.05189597630622143
-1,-0.03407592527782269,0.052558381727715736
0,-0.045305117557424716,0.04683345201871176
1,0.01972117968993153,0.0478728390846532
2,0.0018301794342878155,0.054731159422337965
3,-0.01621155012346639,0.054726979284114435
4,0.18983343804044298,0.0860749107267143
5,0.21056828621773574,0.1291806565960418
6,0.3643512986017568,0.2291762718825723
