year,estimate,se
2014,0.6517435316314988,0.3272918535445243
2015,0.5811200104698504,0.3377700872702598
2016,0.6866419913162953,0.3174760616678087
2017,0.6906859920967368,0.300266823997332
2018,-0.09473012915556861,0.28746412886288264
2019,0.1429897296390968,0.337448941565087
2020,0.370165072830058,0.23510754563885447
2021,-0.193083337626145,0.2422741600103693
2022,0.30066055450355866,0.2667771198114909
2023,-0.41824347589816113,0.38462392734690326
2024,-0.4286729782557312,0.2982894627949691
