g,t,ATT
2018,2017,0.23574655289143753
2018,2018,0.11097372114602422
2018,2019,-0.1726065353915367
2018,2020,-0.11317588571157722
2018,2021,-0.07910873824153031
2018,2022,-0.2223462625826158
2018,2023,-0.10083557163849166
2018,2024,-0.007059413480117183
2020,2017,0.02047664467101784
2020,2018,0.1019109884823326
2020,2019,-0.1819942584584262
2020,2020,0.03191357338643508
2020,2021,0.01952070310276044
2020,2022,-0.0431362104889037
2020,2023,-0.04465860086068396
2020,2024,-0.18202637632341245
2021,2017,-0.040252520609594944
2021,2018,0.16017159655686308
2021,2019,-0.14045186514803243
2021,2020,-0.023457684659824896
2021,2021,0.09734341230632548
2021,2022,0.2565316718630053
2021,2023,0.257925042098319
2021,2024,0.3510901943805569
2022,2017,-0.3587262941314049
2022,2018,0.4891205606629514
2022,2019,-0.5410162120638602
2022,2020,0.4378380744691315
2022,2021,-0.22023690356535175
2022,2022,0.17237351254267708
2022,2023,0.10444590588872193
2022,2024,0.01130443535501846
2024,2017,0.04096368582850207
2024,2018,-0.05103702002385235
2024,2019,-0.11114690532427329
2024,2020,0.013376645493018646
2024,2021,0.05936373227751379
2024,2022,-0.0807386108682353
2024,2023,-0.0007532028344394703
2024,2024,0.13084605795475923
