cohort,estimate,se,states
2014,-0.43063042898837994,0.12273617189654995,44
2018,-0.05999594361255852,0.10422814023341959,36
2020,-0.07910504245954297,0.13007801516623826,53
2021,0.33043417859882257,0.13822257446179811,"11, 25"
2022,0.10835411591634903,0.16003964080157723,9
2024,0.558575459615668,0.31504766610377244,"41, 8"
