cohort,estimate,se,states
2004,-0.027715701445651424,0.04855636689167905,6
2009,0.11450285099297915,0.0954199038379538,34
2014,-0.06824228807557503,0.17058583488667858,44
2018,0.11669070425517579,0.08932174533697254,36
2020,-0.06937360401424611,0.0943932740307817,"11, 53"
2021,0.018639026953614773,0.10927160276924033,25
2022,-0.14945441913692167,0.23461855603212997,9
2023,0.0011294844766298884,0.21485163614811656,41
2024,-0.025232516819495232,0.2485244420309488,8
