cohort,estimate,se,states
2014,-0.046443130364574176,0.1367387786022918,44
2018,-0.17865000251306734,0.11376916989861816,36
2020,-0.08801990812154896,0.12847455543026387,53
2021,-0.13587827988471268,0.18627459982776098,"11, 25"
2022,0.15373284792532557,0.17703854972785685,9
2024,0.7519596161554429,0.2879371774847174,"41, 8"
