e,estimate,se
-10,0.004600114176402554,0.022598567043122672
-9,-0.04009007879682581,0.029223837323695094
-8,-0.008797470429873753,0.03344005807293203
-7,0.0064544043104693945,0.028784264652203413
-6,0.00952106112568793,0.02848194954882473
-5,0.014329124514162479,0.028188027033460912
-4,0.005973902974785907,0.028373797708860126
-3,0.03601311189611604,0.024469973012340662
-2,-0.035906818752493824,0.025772219274643886
-1,0.008425851020859325,0.03000741315627093
0,-0.0012869576280819671,0.029623757220430074
1,0.00018323360181739362,0.02744807480772888
2,-0.01025808621982608,0.028806525975578628
3,-8.96795318410268e-05,0.029796379637916315
4,-0.010191120421330238,0.02989768709863305
5,0.025799142047730865,0.03166064166044894
6,-0.025875200490811826,0.030598998418536114
7,0.016480682098178493,0.0360569122384357
8,0.032981557712983174,0.034050135719082705
9,-0.003995362204799052,0.04272930551440612
10,0.027627275272926487,0.03971961237791706
