year,estimate,se
2004,-0.03327620267544673,0.024183033323178695
2005,-0.0037596642943102943,0.024076419794285174
2006,-0.02887715375297939,0.024495308952156177
2007,-0.023792266057974187,0.023955269964995012
2008,0.0008339864126669094,0.025336130860054103
2009,0.003444406976234362,0.022011494220315793
2010,0.006382423067194789,0.02431784600107774
2011,-0.000498408534617021,0.021720975036439927
2012,0.029055571329064563,0.022927741404765965
2013,0.003061725437233421,0.025138002261958548
2014,0.015224024852687014,0.024977406391201985
2015,-0.036536051700419805,0.022343790764249718
2016,0.03701102142120131,0.023376155926430598
2017,-0.0020549306483102917,0.025305379694178093
2018,0.006841606986071233,0.021758729534842605
2019,0.019808402687066455,0.023925176011808547
2020,-0.01343642897435689,0.021748375585441508
2021,-0.007607040368895486,0.0207900153153934
2022,0.01409663971225112,0.02039773156186647
2023,0.0200150256964665,0.019946713560525922
2024,0.009637250749968596,0.019966981489919763
