e,estimate,se
-6,-0.012969223381677358,0.011520927070471584
-5,0.0026224654716426646,0.009547778480596401
-4,0.0005123435738885583,0.011543238221895995
-3,0.00908579791078012,0.013477553745874381
-2,-0.014082749066948015,0.011695404645582143
-1,-0.0024321468508468834,0.008856850850704971
0,0.009839126429424815,0.009907467134185926
1,-0.008036240916685759,0.008242275414772397
2,0.0022078856420227988,0.011081837455405393
3,0.0096626740120999,0.011069616831451448
4,-0.003597218270788351,0.009348221945217033
5,0.0021890744252816407,0.01145369231612218
6,-0.0010607974627097898,0.011797529763848446
