cohort,estimate,se,states
2004,-0.028403238265666,0.10677669332565742,6
2009,0.1551317461229503,0.25649012095699397,34
2014,0.014638541022817015,0.040857026943121676,44
2018,-0.05201893339470637,0.10997109480297816,36
2020,0.08690844190546647,0.10589816230988194,"11, 53"
2021,-0.041914171025549875,0.03999222716096149,25
