e,estimate,se
-10,0.059898086872939925,0.051964113312933866
-9,-0.038484185965627346,0.05029618600110493
-8,0.058831153851576966,0.05184217050762223
-7,-0.06872323494930714,0.0511147947583773
-6,0.007190643038803767,0.05446931107015762
-5,-0.002220569749738916,0.058581112823261186
-4,0.10335076843330304,0.0503207339980044
-3,-0.13104844580374878,0.04404029509436813
-2,0.09560337003988437,0.04630043826854058
-1,-0.0007730847305244027,0.044582374588190636
0,-0.05071331816502544,0.04433162139865956
1,-0.01153335731721492,0.051404205754560665
2,0.011439855869944978,0.04810841705897203
3,0.017490024394755176,0.05174842823897545
4,0.07390040669959545,0.05495748485839657
5,7.159090278995938e-06,0.05405604741515676
6,-0.020988289811285993,0.052362009930984284
7,0.06049956229596871,0.06073961222243558
8,0.02185118635288712,0.055796966490999425
9,0.027525247962954764,0.06293367212072583
10,0.05063165084414018,0.06846177762861137
