cohort,estimate,se,states
2014,0.15619324160232942,0.23326253477558387,44
2018,-0.2930855699217113,0.1812064426961232,36
2020,0.16591368179698773,0.2503679121983165,53
2021,-1.5096887686132021,0.9203001456486789,"11, 25"
2024,2.405002082123829,0.43391947702785755,"41, 8"
