cohort,estimate,se,states
2014,-0.3127645925396238,0.17506402523497028,44
2018,-0.19226097162131786,0.12799398799949047,36
2020,-0.06135925894825389,0.1396510854755962,53
2021,0.02044474122416129,0.1859991475449757,"11, 25"
2022,0.11566799110574062,0.18136045180528618,9
2024,1.2187206259938654,0.31870369320530395,"41, 8"
