year,estimate,se
2004,-0.01427782309101644,0.03256812991894005
2005,-0.050132631670813665,0.0358940394092255
2006,-0.05677751166391271,0.03304759078568484
2007,-0.02780845515243424,0.0364162386888845
2008,0.011823687884576661,0.0322827467797341
2009,0.011774537280513801,0.03301371022112923
2010,-0.008447338640430596,0.03188289864903466
2011,-0.0014714082161789044,0.029327508465279418
2012,0.007794083443335572,0.03748677607755851
2013,0.029787267525905273,0.039077092108237114
2014,0.018050468358972612,0.032013979529249934
2015,-0.014454927999229664,0.03695403892164888
2016,0.0676930109565079,0.035561802573549364
2017,0.005796357225005138,0.03730342995157028
2018,-0.007107543448866158,0.03009506908916986
2019,0.037887416867265614,0.03659969900792289
2020,0.03258594833959866,0.037462233976469736
2021,0.016897586882246116,0.03277631678772819
2022,0.05219212114196462,0.03806485858697197
2023,0.03619695926650283,0.035314181705132626
2024,0.004192532198215025,0.03724415716054663
