cohort,estimate,se,states
2014,0.03757994697679454,0.01989156135598115,44
2018,0.047158672523405845,0.02918585194011085,36
2020,0.006829667071317225,0.033203265313955926,53
2021,-0.0677030694285468,0.05171853311631451,"11, 25"
2022,0.02617742785296837,0.023020991483236445,9
2024,0.03942619800020146,0.07008334583090058,"41, 8"
