event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.04794327090324306,-0.029120517745268512,0.003807036100032756
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.08575950709933164,-0.028415289420304968,0.0033211716239151443
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.04221157488986377,0.00993740022100989,0.003563886885286064
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.019841511507910227,-0.009903652098572358,0.032001872087557365
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.029434891556579988,0.006774870933846169,0.014826974920946942
12,California,2014-07,8.0,11.0,0.375,3,-0.001262710309122974,0.010372679192219583,0.17306983022150246
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.019235917502001224,-0.02583327844078792,0.02143158797684658
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.0029921364226247055,0.003524097567672843,0.018472857303002424
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.0013248455720904703,-0.052599250966150576,0.00430357563763451
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.027774871837575474,0.02126414598496003,0.0032781237921350147
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.014030764596075463,0.02627642695478872,0.0019482621391630538
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.01811949204030957,0.019497739614572893,0.07792889187991588
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,-0.0010273461991634827,-0.014462718831171437,0.0065568496272466
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.043690828064925635,0.016796648121869137,0.006222320879098886
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.02986371485579936,-0.04227539544454795,0.060489512266805344
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.010957416114760768,-0.06962104917234774,0.0054384648320853195
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.007696772904619169,0.02110756411759787,0.02578816439209322
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.03354148737329675,-0.04613426872499431,0.032523848054433646
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.015986869790761082,-0.024714184455732688,0.04193896269551311
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,0.04814268247750064,0.044101534989181373,0.040738274947312754
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.05990046450116814,0.017291144386706647,0.024302704173087167
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,0.02231492903992894,0.025998846791206814,0.028941721342786886
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.03841004857509255,-0.08006811161061135,0.004231122577317316
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.0312513011162334,-0.027953633521933793,0.008638481248011023
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.003654435726583277,-0.09449081682327586,0.009242079644768947
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.012563090954671667,0.011227271012838727,0.01164058192330001
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.0019994472063039614,0.04808616623460725,0.04303853990198802
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,-0.008150725720969407,-0.04922028802250632,0.03833385491535496
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.005534655120944223,0.010286006332904524,0.008203271278471012
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,-0.015259686007050795,0.008612788012518607,0.08616026100634075
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.005075859946748799,-0.0010340963989933089,0.051171307279943005
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.05950751177048659,0.018406343040145226,0.017856672305485884
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-0.02570663394651882,-0.004699599603368937,0.004973433820850486
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.04747037989797965,0.024820142587516122,0.003940235997369895
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.017198765321549923,0.006903514631083421,0.004095910170187577
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.033590047588002825,0.00513865750087221,0.0026679544298682588
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,0.0038801845562655007,-0.05870439302121476,0.03394821306943169
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,-0.032005240630048705,-0.035104732713493195,0.03354487729849573
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.005001382650244683,0.04938308318140222,0.007418309354414372
