event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
2,Alaska,2003-01,5.65,7.15,0.2654867256637168,1,0.022802330434537804,-0.005802715884295151,0.0036178255684393723
6,Arizona,2007-01,5.15,7.25,0.4077669902912619,2,-0.054350696150078884,-0.002357555291149338,0.028922202353645017
8,Arkansas,2006-10,5.15,7.25,0.4077669902912619,2,0.0016758736086589093,-0.009439340963846882,0.012881336609845131
11,California,2007-01,6.75,8.0,0.1851851851851851,2,0.0004313781428502972,0.026544984573696667,0.17607366323738488
13,Colorado,2007-01,5.15,7.25,0.4077669902912619,1,-0.04161368410544003,0.0013428140517623421,0.019914376059789334
18,Delaware,2007-01,6.15,7.25,0.178861788617886,2,-0.07977718682652742,-0.06033685294292698,0.004334969759252686
22,District of Columbia,2005-01,6.15,7.55,0.2276422764227641,3,-0.057615754611898974,-0.09837813371151012,0.0021294356603245427
24,Florida,2005-06,5.15,7.21,0.3999999999999999,2,-0.03249945936279372,-0.035026078696433705,0.07243991510171321
26,Hawaii,2002-01,5.25,6.25,0.1904761904761904,2,0.049278069623631876,-0.03755691401775707,0.0061269242927978985
29,Illinois,2004-01,5.15,7.5,0.4563106796116503,3,0.007871584166803919,-0.019543427771947175,0.054678976839782664
32,Iowa,2007-04,5.15,7.25,0.4077669902912619,2,-0.013039816702236542,-0.03601079564401008,0.014412708795051358
33,Kentucky,2007-07,5.15,7.25,0.4077669902912619,3,0.014162214369821013,-0.03183398489342806,0.019325217508283112
35,Maine,2002-01,5.15,6.5,0.2621359223300969,2,0.029417750540657372,-0.005842789571312512,0.0063665810863277284
37,Maryland,2007-01,5.15,7.25,0.4077669902912619,3,-0.04510666477583755,-0.05578615513571772,0.023553583021742926
40,Massachusetts,2007-01,6.75,8.0,0.1851851851851851,2,0.027925256657210976,0.015048871766337651,0.030302198322778154
42,Michigan,2006-10,5.15,7.4,0.4368932038834952,1,-0.03679777937518458,-0.002563646844368689,0.04843332847738507
45,Minnesota,2005-08,5.15,6.55,0.2718446601941746,2,-0.05208555471796328,-0.04099109760001238,0.02840443267249387
47,Missouri,2007-01,5.15,7.25,0.4077669902912619,2,0.01523040291867235,-0.011496746221016263,0.02966903431878604
50,Montana,2007-01,5.15,7.25,0.4077669902912619,3,0.017171488919447517,0.026970363153910715,0.004568324533636332
54,Nevada,2006-12,5.15,8.25,0.6019417475728155,4,0.0038187655065869547,0.04107454512626088,0.010385177542151522
56,New Jersey,2005-10,5.15,7.25,0.4077669902912619,2,0.0692886862524935,0.05655973317412272,0.03880098592575585
60,New York,2005-01,5.15,7.15,0.3883495145631068,3,-0.014808577721304061,-0.010556831694127189,0.09815059376101094
62,North Carolina,2007-01,5.15,7.25,0.4077669902912619,3,-0.016902293569124954,0.0017989841259557215,0.038870199530404735
63,Ohio,2007-01,5.15,7.3,0.4174757281553396,1,0.03581822391895288,0.016996666565650465,0.055662164833643724
65,Oregon,1997-01,4.75,6.5,0.368421052631579,3,0.004839335538811829,0.01800074932721768,0.015588973715409512
66,Oregon,2003-01,6.5,7.5,0.1538461538461537,1,-0.021621744017398484,0.06538911213084236,0.017201559935472562
67,Oregon,2009-01,7.95,8.8,0.1069182389937106,1,-0.038413608737378785,-0.040112054279869136,0.015769800115525368
69,Pennsylvania,2007-01,5.15,7.25,0.4077669902912619,2,0.04646762742635059,0.023017046795096863,0.05874080432388662
71,Rhode Island,2004-01,6.15,7.4,0.2032520325203251,2,-0.01045878424424819,-0.022495265589281666,0.0049282726585092715
79,Washington,2009-01,8.07,9.04,0.1201982651796775,1,-0.04093297504379996,0.018051782052254828,0.025450876855461088
81,West Virginia,2006-07,5.15,7.25,0.4077669902912619,3,0.02702025697741181,-0.024277741511773976,0.00769540942919797
84,Wisconsin,2005-06,5.15,6.55,0.2718446601941746,2,-0.026439944228314888,-0.031376804510958534,0.026600147154111558
