e,estimate,se
-6,-0.0034382563227777674,0.17368297145795644
-5,0.03081727883266795,0.1589021853767541
-4,-0.0643522311986688,0.151542717955494
-3,-0.00367946300399756,0.11002866100413587
-2,-0.029458483098722326,0.10155831930648228
-1,0.06735622677620966,0.09658432981796992
0,0.03397612275467122,0.0861518940476768
1,-0.023318565127409905,0.09955734110301499
2,-0.05453883242276157,0.10103749647259043
3,-0.08399459053552909,0.10498946480720692
4,-0.23867098556611635,0.14963093506047748
5,-0.1254421166548732,0.300457077202175
6,-0.7777262639275427,0.25721345660566813
