cohort,estimate,se,states
2004,2.8756644594399887,1.165080988941273,6
2009,3.2896716263759203,1.698612185576057,34
2014,1.829238949567688,2.659892474209164,44
2018,-0.8332413225107125,1.5301629084877124,36
2020,-0.5445388439422217,1.9206288549153085,"11, 53"
2021,2.464272774923442,2.1324787842993937,25
2022,0.7963669448985359,4.202662744222133,9
2023,1.621424670782826,2.7713314630688277,41
2024,-0.95122388817434,4.038271083576152,8
