year,estimate,se
2014,0.06372872534395546,0.1072050480446861
2015,-0.029147781220782987,0.11216271103192893
2016,-0.06721870953569348,0.10256369497671139
2017,0.010514831421765403,0.10410560662028202
2018,-0.037345111827595694,0.06970592109813013
2019,0.05256010712428365,0.0693988484409105
2020,0.014817075350987016,0.06019401425022831
2021,0.030821458485381585,0.05403754742567195
2022,0.08328457172222771,0.059204786075432614
2023,0.10603673776732177,0.08830610460297941
2024,0.2367827376125327,0.15570745175362988
