cohort,estimate,se,states
2014,-0.06559369653508243,0.25230629110627983,44
2018,-0.09166535785538484,0.12280257878617565,36
2020,-0.10615555915736712,0.1297882448869357,53
2021,0.10167712378692118,0.11964793845621344,"11, 25"
2022,-0.1845050928863944,0.18774638937989102,9
2024,0.5603468954848245,0.2731963015794567,"41, 8"
