e,estimate,se
-6,-0.015162848017449514,0.024376972298304028
-5,0.005346612204050263,0.016609860169164027
-4,0.021376165592802414,0.023469132131071945
-3,-0.005377511035019639,0.026632166408802137
-2,-0.021875940446384592,0.018322709372714737
-1,0.006565907389490342,0.01563401227155175
0,-0.003439349053680161,0.012808037286284876
1,0.00627787254083536,0.017203917826161874
2,0.04677178042042418,0.026045023175669965
3,-0.018895213274112123,0.012988900207178222
4,0.008962208628107326,0.019122573592555658
5,0.02327976551117148,0.030535649662797607
6,-0.003429960111961573,0.015995950043288826
