e,estimate,se
-6,-0.008122682824925506,0.00765978860438178
-5,0.004123512532035754,0.007802369764030668
-4,0.001560031450651072,0.0062631741000969245
-3,0.01139820373424318,0.0057467699641964584
-2,-0.00533789384562899,0.011253019040097133
-1,0.0050057717922948755,0.012144013543920206
0,0.004799803837277498,0.00974601181527543
1,0.005735113013421052,0.010339473330297647
2,-0.009999213619159938,0.007072724044677296
3,-0.0102200004416125,0.007995926019552877
4,-0.0044263046806197245,0.01071138814723809
5,-0.00793978472356952,0.010578978828725157
6,-0.017936403106719272,0.01621331342707304
