e,estimate,se
-6,0.10630444298975267,0.14524290782360483
-5,0.057763749004222396,0.15193218790368043
-4,-0.0019051986384469315,0.15462455636941505
-3,-0.059124882840486455,0.12158616760485969
-2,0.054111383885010626,0.10322368270658473
-1,0.06927997926970762,0.0956396498468395
0,-0.07513563803678307,0.08410713003799883
1,-0.09591055659543833,0.08367036069061816
2,-0.11421329293969133,0.09977137030172718
3,-0.18442358658841948,0.09966921921608535
4,-0.15827159405278618,0.12243870262348924
5,-0.09420928236111245,0.21342720570916154
6,-0.8504144643907633,0.24562033690622143
