e,estimate,se
-6,-0.05317389587854705,0.09986751520065167
-5,0.05008345281391221,0.09619085545301835
-4,-0.006826828904850266,0.07231451470138452
-3,-0.013578503230164933,0.06305456020808452
-2,0.042792177745824694,0.05451626872644047
-1,-0.02066929450081084,0.04806432261548169
0,0.022540449801339908,0.056384531640266945
1,-0.00751286030127799,0.05363567043097139
2,-0.07352739051398821,0.05821623938398638
3,0.01538936794195905,0.06407677937338464
4,-0.05505539838417542,0.07290325778155345
5,-0.11116350070874984,0.14233518614968346
6,0.11221118623840548,0.19669804369544527
