cohort,estimate,se,states
2004,0.048456115621359576,0.04091176305743187,6
2009,0.0639555048086992,0.09594914685199417,34
2014,-0.09243957659858157,0.12743905022353674,44
2018,-0.011152956307156245,0.051331802841479396,36
2020,0.025494707095736424,0.07469368866140005,"11, 53"
2021,-0.08209933779006887,0.07157701543903416,25
2022,-0.13962833132082456,0.1305937932831299,9
2023,-0.15063589843631758,0.09645973022378827,41
2024,0.21195635371098231,0.1383163505262993,8
