cohort,estimate,se,states
2014,-0.025710068093016934,0.008242737850065471,44
2018,-0.025581596311911498,0.022059825006669708,36
2020,-0.010533274098716915,0.012865806785720134,53
2021,-0.003920589056448959,0.010488706461713886,"11, 25"
2022,-0.061888334088702014,0.03552388240566006,9
2024,-0.015645033077748227,0.0077341185423951565,"41, 8"
