e,estimate,se
-10,-0.2992750971522497,1.7653314226821961
-9,4.0660043188286235,1.6678833025479645
-8,-3.052050583404659,1.4867735302190666
-7,2.4583063672637,1.5138761472742368
-6,-2.4426636004524704,1.6321097826976843
-5,-2.421635497083033,1.9387892284932278
-4,1.2250021685811725,1.5963298508017734
-3,0.35035604263748293,1.3986547090012433
-2,2.542555445906311,1.4948059629844115
-1,-1.8244127953471954,1.4784603400646275
0,-0.06526105123510866,1.4062758123595622
1,0.6174554189473234,1.5737676716090248
2,2.018637273598592,1.5192088771857593
3,2.8592764391148418,1.5622224343222906
4,-0.26062778480560855,1.5216472626738846
5,0.5752068501869666,1.6425943318957241
6,1.6488796488367443,1.7775025614304838
7,-0.041404340012689174,2.088749313434313
8,1.0152538323653042,1.820495458475171
9,2.3564848894946966,2.103253373228056
10,0.9347366731092157,2.0254473064146037
