cohort,estimate,se,states
2014,-0.23917592657421813,0.11795532546844088,44
2018,0.08596779777643586,0.07333290716422552,36
2020,0.03054235285300484,0.08124039113473086,53
2021,-0.2526535143540577,0.12606322498106545,"11, 25"
2022,0.012804187277647205,0.08312003945410874,9
2024,0.06857508141100399,0.14889425063614226,"41, 8"
