year,estimate,se
2014,0.32842908046604924,0.25580387299730645
2015,0.19334960562305925,0.2704928483442852
2016,0.3548893481653743,0.2574162652650389
2017,0.20972907882947256,0.29107247386556434
2018,-0.25931378537454114,0.2467205675995932
2019,-0.43932453337786026,0.20779696332303324
2020,-0.06856507944926402,0.18453343934329416
2021,-0.23286432073428368,0.16720700904591393
2022,-0.3519467215756031,0.2385806310348919
2023,-1.060540235425036,0.2806706929076435
2024,-0.8360239007076897,0.4248073825076691
