e,estimate,se
-10,0.10018374737988897,0.0668263837761092
-9,-0.03671766747335091,0.1527873208311316
-8,-0.16030587313514766,0.1570004290410455
-7,0.12985498561222342,0.07345525456068779
-6,-0.005546736458951504,0.07076840427176416
-5,0.04036134855924363,0.09282973470337244
-4,-0.1524292884566194,0.08343620389821411
-3,0.12402778840228587,0.08217308739253978
-2,-0.13884272925969154,0.0757049561338656
-1,0.07042865268276405,0.06081377536467664
0,-0.007455877170393896,0.0557718064066696
1,0.03622448749250472,0.061809139356656544
2,0.11460119704295586,0.06782097222731502
3,-0.04365527814516884,0.0652768064021108
4,0.09326643727061305,0.06234441023891455
5,-0.03273188553608822,0.06885717120651401
6,0.02246728381501837,0.07895429108828408
7,0.014304899700022737,0.06262768834299412
8,0.021484856599202767,0.0692249294744031
9,0.06537741013856882,0.07260085681563672
10,0.05529314009082458,0.07301270397036505
