cohort,estimate,se,states
2005,0.007562709136254473,0.04990589372360194,6
2010,0.06659867426391228,0.08069148718555817,34
2014,0.22394242793653177,0.05053555718905179,44
2018,0.15122484697711752,0.05918915507661193,36
2020,-0.07473488526038909,0.10823454817844815,53
2021,0.041109621664070777,0.08417782155894121,"11, 25"
2022,-0.15619381524509132,0.20880439696955022,9
2024,0.21849335291877636,0.09714782792396262,"41, 8"
