cohort,estimate,se,states
2014,0.07859809495568088,0.03716015553191448,44
2018,0.022562995448172047,0.048200226047095354,36
2020,0.17991910400879857,0.09503839402431843,53
2021,-0.25583059262498714,0.15847488271291232,"11, 25"
2022,0.04626619107866857,0.09436551262629245,9
2024,-0.0896370758832397,0.18700238698737148,"41, 8"
