year,estimate,se
2014,0.08865380273797019,0.13663436482375643
2015,0.107177188717829,0.16660184318149662
2016,0.05314875097196037,0.20756399914227747
2017,-0.02529615811566499,0.24614850994955295
2018,0.3277132591102137,0.21592289436095252
2019,-0.34791257526083014,0.20673730982078323
2020,0.19707180187982276,0.4603525426304084
2021,0.43306449868302394,0.6422093975820007
2022,0.6981731776724709,0.5992577132960708
2023,-1.009834274410264,1.2152617556407228
2024,-1.3004459694238732,0.5739146414311644
