event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.0019506088212774275,-0.03471032147691211,0.0035553460106166964
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,0.02323372420012773,0.059847664377544296,0.003519066250014257
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.005649150856874489,0.03330255857346531,0.003196943990177756
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.025724313273526395,-0.011959762350776004,0.031504196120881185
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.015144378374281953,-0.023210490111962412,0.013394591230519202
12,California,2014-07,8.0,11.0,0.375,3,0.0002904078306475988,0.0005124884694542309,0.17986974897761185
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.00567089853701519,0.025451529539524287,0.01958418492389207
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.012860936862753608,-0.05237108727657569,0.018428814357502817
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.011401594834555606,0.030477353025857745,0.004355077836608612
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.009510711250156317,0.01629158338103881,0.0035437400072581694
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.01972973413023868,-0.05188452516282577,0.0018333385210558158
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.007844566745050574,0.010134342660026496,0.07728302881448107
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.028428023197769547,0.05551498942905825,0.006188582356146121
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.02538764546036258,0.02418281080948126,0.0060765135881514715
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.02355649927708592,-0.04072174380192045,0.05723123995728814
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.047752294807931556,-0.0265645499857578,0.005159171644988369
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,-0.001397974759486248,0.009295850282732443,0.02436613662060984
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.042555236882464514,-0.018023215765204992,0.03281199569896229
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.0089330355383469,0.017059568467309882,0.042441106846074966
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,0.0022572321173415233,0.05536986070692396,0.04454882141815192
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.004640831769397558,0.004985761110666176,0.02530599090870788
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,-0.05690543302002116,-0.05722420657021693,0.02662310261397067
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.00711153286186586,0.030245385789384904,0.0043119347793501885
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,0.007587102558940739,0.01770725935949069,0.007600312322959303
53,Nebraska,2023-01,9.0,13.5,0.5,3,-0.007315836934211145,-0.028975503510713596,0.00896796500775317
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.022272652373331647,0.004410012364396476,0.01257226644435249
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,0.004973099147937865,-0.007114735118530446,0.04285970911506178
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.01144859485347291,0.03318673751598333,0.038811371278796074
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.04003646688968862,0.011039100746406183,0.009286421769268518
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.007837674551642415,0.0003823221776179664,0.08664444503083191
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.021453533668042285,0.011691566430287348,0.05142425438733433
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.021995479177937954,0.016224691779156086,0.01779756707043697
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-0.005957060325102209,0.002568104120341086,0.005015829595621401
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.00209873263454996,-0.036860411732132725,0.0035641505477673704
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.008123706679030479,-0.007775924331980821,0.0038470758392245186
76,Vermont,2018-01,10.0,11.75,0.175,2,0.02998981140373977,-0.0048914772659339745,0.0027901728594008704
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.029980203119421317,-0.007747762084301002,0.03409208429539748
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.0217340849320056,0.02058617199825158,0.0316628580356422
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.003369100940685127,0.054089592331894976,0.007930842927130316
