event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,0.04617383044928182,-0.05104824264819374,0.003759252107323189
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.007396227154608942,0.0776931033628831,0.0045556459583918525
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.06185002013087967,0.09603270950175613,0.0035404590822112887
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,0.015799658008040673,0.05433751170398571,0.031210379809085503
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.04974588583324008,-0.033190908207867464,0.01321440988810565
12,California,2014-07,8.0,11.0,0.375,3,-0.017795242484385354,-0.03376384334811883,0.18846512446219568
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,0.07190483905133804,0.10542037226750589,0.017033498143092685
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.08987773735009849,-0.1159113271569212,0.018640116940168924
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.018569110869546296,-0.031135043281876218,0.0037593882644341428
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-0.04129598566454776,-0.05550149155385409,0.003606058621951984
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.018772103940576684,-0.11799526653038506,0.001183089163657669
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.015732776771308826,0.0003937168324757434,0.07119447107930175
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.10409683246383794,0.13834065636424348,0.006225665176343742
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.042717968883911106,0.03937857128910799,0.0061733809549463885
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.07257731772338705,-0.10681365031945583,0.051907691076438965
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.19689805155724768,-0.11933434420913602,0.0046311353568111975
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,-0.04777525022549142,-0.0315533225625354,0.022498088141839165
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.12043046831233536,-0.07990112494245644,0.03267309347967888
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.0405885476645203,-0.015507192335284026,0.04170961660062438
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-0.0010560806740272377,0.05199569703407447,0.047793402053183706
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.05870197747220632,-0.004791371040053616,0.028028713766788838
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,-0.0377660866475813,-0.15345345799293697,0.025895186548915657
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.02434352398034044,0.016118354260471646,0.004810853330631904
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,0.028686444966294994,-0.01224115178397478,0.006195352828354412
53,Nebraska,2023-01,9.0,13.5,0.5,3,-0.01840556834135465,-0.08730292436511394,0.01037315571116395
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.04583345326117956,0.024033045237072947,0.013298816470444093
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,0.05013440660284971,0.023659129339426876,0.04577002503783574
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,-0.02337988664277485,-0.021538797625911266,0.037885638584573784
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.044725158828120504,0.0012169127248810585,0.010456212882967253
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.012896143048481162,-0.028670994942006423,0.08693695907249825
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,-0.0261843975711879,-0.011967872115868583,0.048523147898677
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,-0.0848730425010546,-0.049019607469978244,0.018741277576792992
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,0.006451988385901303,-0.03234597911321485,0.0049357254462512445
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.06138789767437541,-0.09519586964825028,0.003428346405008557
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,-0.06151190698776937,-0.07173757601779651,0.003552887097749931
76,Vermont,2018-01,10.0,11.75,0.175,2,0.05977500244205816,-0.03800654091265171,0.0033309002010773847
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.03958356460101231,-0.03447184707898693,0.03639145743538998
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.023296769293244257,0.022546286547437955,0.027829212454002876
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,-0.02208385309972849,-0.025842169310875268,0.009842164891089434
