event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,0.01437124200967796,-0.009870024206741879,0.0034170435566953906
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.036791294348167636,0.06184334612109149,0.0036074545535604314
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,-0.018513440192442703,0.08526007247493539,0.002741320513995164
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.011953010117716878,0.0196288761367599,0.03113229424812709
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.03754915220665356,-0.04757448622075022,0.012380193171689084
12,California,2014-07,8.0,11.0,0.375,3,0.0064849704750106485,0.007832009689171637,0.1873832904782359
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,0.05558304687957247,0.08837260985577716,0.016975897458012954
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.0737676340520595,-0.07508584854531047,0.018624297216402057
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.011842140583334798,-0.017973945681058034,0.004450294895698962
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-0.10586152185971875,-0.012316663750620238,0.003866371082241744
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.01920476236163482,-0.053166483239641626,0.0017269763847329689
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.03490962935327949,0.04931595843907283,0.07503027475662401
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.060343445758936604,0.08889182112644356,0.005505943943723088
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,-0.017747070711739782,0.01985354464457484,0.005705701751542203
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.05473892550699885,-0.0378603167089166,0.054723333786008466
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.08456954346421702,-0.12342417469900346,0.004773425106877535
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,-0.04030757875306623,-0.0012844589103300774,0.02236607172487067
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.034466322622627665,0.01458530903583194,0.033225738403245164
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.04174659066432626,0.01126476852018421,0.0404273627255502
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,0.06660133660315909,0.045951024403414586,0.04990701475090174
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,-0.009558572199184628,-0.0087508305521653,0.026417657497627752
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,-0.065403799614077,-0.12835858897073493,0.02541790845168793
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.016241344819140052,0.041659537501190946,0.00417789520021031
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.014324159283400778,-0.024683819688293418,0.0064262610619929125
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.03053107339940822,-0.021131802263450072,0.008003902114825852
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.004535419594124027,0.031048204031578708,0.013524163341238146
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,-0.002785708317876223,0.006885466832049658,0.04282159919670137
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,-0.010278039272142242,8.923793419607362e-05,0.038428029472372525
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,-0.03527738350288645,-0.056267043985319676,0.010102631594031911
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.0064361502266104265,-0.017976486818034765,0.0877692463066412
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.002703648824994659,0.02110213202435368,0.052067800019815674
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,-0.03775609042024547,-0.00799009803574352,0.017768948343006373
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,0.03505057850134949,-0.0017292317550704484,0.0051164717042292765
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.01526720488180075,-0.07643389573557646,0.0031824625883832697
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,-0.0661036868426815,-0.03142209144676933,0.0032370217374811253
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.012193703739054373,0.0013916503135552594,0.0028368978425588735
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,-0.03464511770308071,-0.05468747541712743,0.03542162646980664
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.023045536844184727,0.030927108923227198,0.030538332857649113
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,-0.022717789523325704,0.04098606318424297,0.0087708436910049
