e,estimate,se
-6,-0.027830959358972757,0.0307553738778131
-5,0.029479384415936234,0.030356434789063264
-4,0.017901467012912124,0.028173134557091854
-3,-0.029563467932486823,0.02920994546130155
-2,0.03899205542970115,0.027213610858927505
-1,-0.008914676378391414,0.024430375182917775
0,-0.007931268810067378,0.022052839808820068
1,-0.0023530557135622316,0.02519117769347264
2,-0.017123748969639804,0.02694254965041104
3,-0.016044004596419213,0.03290798502035825
4,0.004628710288049705,0.028810127641605062
5,0.01104053819011205,0.03083234886738021
6,-0.013175053550892199,0.035025822880872554
