cohort,estimate,se,states
2004,0.011382057012597221,0.016289950467660116,6
2009,0.004652899641346925,0.021121980275570405,34
2014,0.03217375521027626,0.03190943125663867,44
2018,-0.016941136256061605,0.01834870668186492,36
2020,0.011541365158456007,0.015812734542810843,"11, 53"
2021,-0.01565364210260916,0.030152792610315872,25
2022,0.0363322422601352,0.019870915039125185,9
2023,0.09201185835549537,0.10298040163560063,41
2024,0.21049911609034275,0.1338677308911393,8
