cohort,estimate,se,states
2004,-0.004949820546544981,0.007550504484191424,6
2009,0.021332578142250654,0.011880804241770517,34
2014,-0.017563011092678504,0.021889887054541673,44
2018,0.005302190264928437,0.011686989519233667,36
2020,-0.006786243881012196,0.017923634469636976,"11, 53"
2021,-0.07605956209216397,0.027217647444951983,25
2022,-2.4821374975947386e-05,0.025707037068721586,9
2023,-0.008712941189942907,0.021756445977416092,41
2024,-0.01313270224912829,0.025030124389413273,8
