e,estimate,se
-10,0.03592953121694779,0.029363605541665307
-9,-0.03631746907879587,0.02842755393828398
-8,0.00835373798507598,0.030856931920292156
-7,0.023368633703182547,0.031826283565354135
-6,-0.008308628914178957,0.03147239723190378
-5,0.01722911777647986,0.029545845053661365
-4,-0.003429639404943836,0.028809525930869655
-3,0.003173481036907258,0.03145577819865905
-2,0.000384081135945234,0.027300735239664444
-1,0.021168677033274238,0.028876445775478224
0,-0.018513799266328387,0.027265215668662742
1,-0.01284777773198931,0.030868869092183303
2,-0.056744567775785903,0.030311453793838837
3,-0.040762856528698654,0.02842726588357926
4,-0.03449867545969226,0.03227420817746058
5,-0.028674160027215095,0.03476803514339445
6,-0.035053678735835765,0.030713341426610242
7,0.021498793288430868,0.037645935873711185
8,-0.014247510525963958,0.03547139376820223
9,-0.0017408294370470272,0.03816807239426279
10,0.024897836331251904,0.03377903834876915
