cohort,estimate,se,states
2018,-0.04958905280527115,0.06337761385220181,36
2020,-0.08081785091704483,0.09228377543894181,53
2021,0.08266838479978444,0.06806237066922358,"11, 25"
2022,0.11177566232287528,0.0988224409170575,9
2024,0.06209669093141568,0.1491443898798819,"41, 8"
