g,t,ATT
2014,2011,0.03710442313650597
2014,2012,0.18338437809230057
2014,2013,-0.12652229912086566
2014,2014,-0.176283414370978
2014,2015,-0.13282263137515188
2014,2016,-0.18000383399257236
2014,2017,-0.05088272832811164
2014,2018,-0.07586744947600033
2014,2019,-0.13574657552048192
2014,2020,-0.09055788392125208
2014,2021,-0.04859125232085593
2014,2022,-0.1996141747719613
2014,2023,-0.021664406735544706
2014,2024,-0.2888966622602987
2018,2012,-0.08303768594836364
2018,2013,0.06116406677289621
2018,2014,-0.01963494087675438
2018,2015,-0.011462481199513708
2018,2016,0.03196278575208322
2018,2017,0.0033439847774447418
2018,2018,0.036265975902157355
2018,2019,0.02299574729893994
2018,2020,-0.12254971641566575
2018,2021,0.01951930402519897
2018,2022,-0.13940516155428417
2018,2023,-0.11010884902247797
2018,2024,0.12091029094379413
2020,2012,0.15559038380154633
2020,2013,-0.24757822105934918
2020,2014,0.04108958117729139
2020,2015,0.08004311036715517
2020,2016,-0.015203062872309603
2020,2017,-0.001849836164650509
2020,2018,0.05195392793287945
2020,2019,-0.06403204327974604
2020,2020,0.05211626067069852
2020,2021,-0.019175998398130556
2020,2022,0.06401441823747755
2020,2023,-0.021329834005415993
2020,2024,0.22864139050835186
2021,2012,-0.3250627371224748
2021,2013,0.06519968235451395
2021,2014,0.051577416799564124
2021,2015,-0.0704200274932334
2021,2016,0.0257900133252999
2021,2017,0.08036285880209859
2021,2018,-0.09438872451823765
2021,2019,0.09141593547965016
2021,2020,-0.11745670208788062
2021,2021,0.07161025561877554
2021,2022,-0.06534323383076412
2021,2023,0.015659881874844794
2021,2024,0.054471747172734175
2022,2012,0.00019389417531201492
2022,2013,0.15475871120880036
2022,2014,-0.18565381300636175
2022,2015,0.14765657892162104
2022,2016,0.00760089988489604
2022,2017,-0.10421091589756809
2022,2018,-0.1164016083898618
2022,2019,0.16200629379904585
2022,2020,-0.06479605664273347
2022,2021,0.21712901965065645
2022,2022,-0.32113702053101534
2022,2023,-0.11371467594951257
2022,2024,-0.22057639028950338
2024,2011,-0.3709321309177036
2024,2012,0.09829969378715586
2024,2013,-0.008384530235802046
2024,2014,-0.07310354274203851
2024,2015,0.05328895005944756
2024,2016,0.005257382544290257
2024,2017,0.0002286775660942375
2024,2018,0.010145088770983746
2024,2019,-0.08098186939132707
2024,2020,0.03068052906175167
2024,2021,0.0020223732400119765
2024,2022,-0.05972329454477188
2024,2023,0.03676426900390284
2024,2024,-0.08801917164210882
