cohort,estimate,se,states
2004,0.006305031684719891,0.004302348281338852,6
2009,0.004193348551833858,0.007829074747049428,34
2014,-0.0043933686199331586,0.013542047753583922,44
2018,0.0019258861082576781,0.005274747412611222,36
2020,-0.011743148161037541,0.009651321146467233,"11, 53"
2021,-0.013892058563322056,0.009523069652634192,25
2022,0.018872245431635435,0.006590705324096872,9
2023,0.007173758012273806,0.007686561030657245,41
2024,0.02169729007826952,0.014456324463851429,8
