cohort,estimate,se,states
2004,-0.04095273749061731,0.04088280823055465,6
2009,-0.03947185148973796,0.04475494356538314,34
2014,-0.06546293285554544,0.022472032207076897,44
2018,-0.030514504382345185,0.03739380548760297,36
2020,0.007296454140058773,0.06408576529645327,"11, 53"
2021,0.03406405232349549,0.07233058729282169,25
2022,0.12874591719726744,0.14047123878399764,9
2023,-0.038329124770888734,0.06435149578983046,41
2024,-0.00027569090326295953,0.01587354658612102,8
