g,t,ATT
2018,2017,0.079599653666385
2018,2018,-0.16993772111364103
2018,2019,-0.024575990179468432
2018,2020,-0.059193644131615875
2018,2021,-0.0393447958933002
2018,2022,-0.053051397300488246
2018,2023,0.02233543059662879
2018,2024,-0.10110666764388943
2020,2017,0.02570649078309417
2020,2018,0.10132655096727472
2020,2019,-0.04058175697929256
2020,2020,0.037376267764200666
2020,2021,0.1813708380894985
2020,2022,0.10835945758330068
2020,2023,-0.07036822722657465
2020,2024,0.09015171832333158
2021,2017,0.05986511762948332
2021,2018,-0.017732226359215897
2021,2019,-0.026762536546922622
2021,2020,-0.06464008056036641
2021,2021,-0.05562875134626766
2021,2022,-0.002468958419592049
2021,2023,0.09692462843890848
2021,2024,0.09741681344245645
2022,2017,0.05313780089157594
2022,2018,0.004629602764807839
2022,2019,-0.01295408704320078
2022,2020,-0.024171368595498732
2022,2021,0.07740365346813793
2022,2022,-0.0780349160652758
2022,2023,-0.05178262895387631
2022,2024,-0.07156632549071595
2024,2017,-0.003614981736657752
2024,2018,0.06307225746529577
2024,2019,0.006387112741796042
2024,2020,-0.13309478490814852
2024,2021,0.07631028050407895
2024,2022,0.016188952475176155
2024,2023,0.059907621982881576
2024,2024,-0.20241522301632653
