cohort,estimate,se,states
2014,-0.05013859826654283,0.17527599107783365,44
2018,-0.08701382703457927,0.14811899912317308,36
2020,-0.08317678838421583,0.1559744917091328,53
2021,0.23544214845126232,0.15376330541243874,"11, 25"
2022,0.053982279426060854,0.17719255045100044,9
2024,0.9881377937910623,0.44339591882717927,"41, 8"
