cohort,estimate,se,states
2005,-0.001801407631499474,0.008848107416277498,6
2010,-0.08617058569995059,0.05084333184296472,34
2014,0.0023701179875712883,0.03130470283864904,44
2018,0.0065690699748070566,0.01331999484883276,36
2020,-0.003629372536350879,0.022152447261230643,53
2021,-0.04387798730635728,0.052511209440971124,"11, 25"
2022,-0.11377543702362312,0.09315483161968117,9
2024,0.04617343194304607,0.0418884076962567,"41, 8"
