e,estimate,se
-10,-0.021957268982016054,0.027599742834376852
-9,0.003887668981907509,0.03046660465238266
-8,-0.03598370292724055,0.03531473508858808
-7,-0.019443747313024153,0.03284803265362898
-6,0.06178280203131494,0.02881430326606889
-5,-0.033054274995526114,0.037410982502194046
-4,0.008416305586225858,0.033107667244653194
-3,-0.023853788017417107,0.029017229057175964
-2,0.021863158226476297,0.028651023926447253
-1,0.02543569098462121,0.026742298289502177
0,-0.025449596745640318,0.027339347301634735
1,-0.01944731625734599,0.027526915786258634
2,-0.05607463106300506,0.03365004464772122
3,-0.014019978589473413,0.034899393946354974
4,-0.03339828316663234,0.031244782238637563
5,-0.03122364691482387,0.036305421271986014
6,-0.024605068213949876,0.03251033444590637
7,-0.04820937944872995,0.045557741157392036
8,-0.03956012526543088,0.045618314307322806
9,-0.08284061076039398,0.05395994029963007
10,-0.01422672763281771,0.04549917316697549
