event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.05135112373605377,-0.013047540638674526,0.0034601868151902205
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.06727048187156326,-0.05575294741896508,0.0039739829991421805
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.03851367019023429,0.042202331651693736,0.0041543061474030646
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,0.011359652204497084,-0.0355076923148856,0.03433367786215255
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.037765465491353845,-0.06972235167468899,0.011691715401114381
12,California,2014-07,8.0,11.0,0.375,3,0.027211986810590227,0.0016076810785727869,0.18877615987245744
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,0.013125560746316212,-0.027776450142285025,0.0274725271705649
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,-0.007061180712545023,0.013401497991406108,0.014293141010038576
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.09170978160470433,0.0879114709211879,0.0046657637115630115
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,-0.03239457525253331,0.019869484378198132,0.004632759369754157
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.08640498286327469,0.04842677624451874,0.002409883128880209
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.05179900682472549,-0.014082057603856724,0.07234730455334623
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.006975421736208243,0.005445750828213525,0.0074142593014230075
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.02711501969127328,-0.007510387399511487,0.004486583403442762
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,0.07293802363355462,0.00845446125087057,0.05535195379439437
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,0.01384853307856726,-0.058454319940749455,0.005237264929621443
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.0520729902758591,-0.029214375818393812,0.02478582052833944
41,Massachusetts,2015-01,8.0,11.0,0.375,3,0.03216087946609536,-0.007039322483199273,0.028592855690574424
43,Michigan,2014-09,7.4,9.25,0.25,1,0.04913502665320946,-0.006752321158356889,0.045873344133756065
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,-0.048652982469013395,-0.026289266398999755,0.04246885885394347
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.06799508164516477,0.033865501649448015,0.028841823385491794
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,0.03114796170376599,0.005169009244607725,0.026267983890328153
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,0.0024868885749456116,-0.007698386390112555,0.005117335306094425
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.014238808264379954,-0.029011726197851306,0.011086359088913027
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.031635434076686786,0.07442557717221288,0.008657077952629233
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.00388281849169847,-0.016586535584562023,0.01287940320028814
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,0.0882674417052779,0.07282252512314003,0.037717067307520745
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,0.008600917609159375,-0.03363133175975297,0.034041542460199414
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.008301158664533959,-0.04058079875093146,0.008805670306590359
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,0.043883838660860985,0.019387679284512682,0.0806554262666277
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,-0.055563798638172734,-0.0783054550661959,0.05329268390282313
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.06824604893921138,0.056520158494642425,0.018583594837166924
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,0.05074089731352471,-0.05103711500721975,0.004928575913061522
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.007406498038956766,-0.0344345443456362,0.0045386522730004345
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.0038856850085585704,-0.05331627873341538,0.004359383581854398
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.016780248093475225,-0.026660961508144787,0.0034467618994931566
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,0.03046200968922108,-0.04742586041267027,0.02790662341296805
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,0.04060720777809834,-0.01575075918862856,0.03371773551606313
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.04196935537695945,0.03638892513238079,0.008733950821784412
