cohort,estimate,se,states
2014,-0.18524025037929057,0.1997367405548042,44
2020,-0.16886335572058536,0.11957215914006017,53
2021,-0.05324429237855227,0.17595933756761556,"11, 25"
2022,0.04358293605032282,0.15735896836044105,9
2024,0.04796972100079344,0.3024779008967646,"41, 8"
