cohort,estimate,se,states
2014,0.05274243298168288,0.04723975076831567,44
2018,-0.026137407511041377,0.029950424968219733,36
2020,0.019430912202886907,0.050368866268992875,53
2021,-0.046083925570941736,0.30176946720846964,"11, 25"
2022,0.18730278958660218,0.22918665752546977,9
