e,estimate,se
-10,0.3712503599453432,1.1134712783285865
-9,-1.1977629066922115,1.217526764012246
-8,0.3332094444858886,1.2631320819041603
-7,0.3763227931649712,1.2214115820427696
-6,0.5145695185242626,1.2391980380052827
-5,-0.29501985805528247,1.1528634061264496
-4,0.6578644003267806,1.277086998282904
-3,0.6241598572534276,1.1989721725443847
-2,0.8658526120736234,1.1811188583602255
-1,-1.6047125066140533,1.2600939884688516
0,0.2284448953794662,1.2706297615373947
1,1.1489197924784604,1.281905203485495
2,0.11158597634881544,1.2752350237707815
3,-0.7836049666045594,1.2148851160950194
4,0.5837482174282254,1.478860306030277
5,0.25175038530805893,1.5701638289627688
6,0.7141429235747,1.4034866052854988
7,1.5749912242220692,1.7103744259602747
8,1.1780409976737913,1.768908125557519
9,0.7140556576065251,1.827202770355114
10,2.3327355094063242,1.878057659582328
