cohort,estimate,se,states
2005,-0.016619110208724985,0.022691665052196608,6
2010,0.014990102409813954,0.008223375829562243,34
2014,0.06467101207096636,0.028116113753891062,44
2018,-0.043058302950061716,0.05615136244330902,36
2020,-0.007562490660027593,0.05702150436054913,53
2021,0.038576923468465626,0.04783212366517718,"11, 25"
2022,0.03722934079661196,0.10392022403192588,9
2024,0.009506021501001136,0.0771228402724844,"41, 8"
